User,Average ratings on beaches,Average ratings on parks,Average ratings on malls,Average ratings on beauty & spas,Average ratings on cafes,,,
3508,1.66,1.65,1.69,1.06,1.04,,,
3509,1.66,1.66,1.7,1.07,1.05,,,
3510,1.67,1.66,1.71,1.09,1.07,,,
3511,1.68,1.67,1.72,1.11,1.09,,,
3512,1.69,1.68,1.72,1.13,1.11,,,
3513,1.69,1.69,1.74,1.15,1.13,,,
3514,1.7,1.69,1.74,1.17,1.15,,,
3515,1.71,1.7,1.75,1.18,1.16,,,
3516,1.71,1.71,1.76,1.2,1.19,,,
3517,1.72,1.71,1.77,1.22,1.2,,,
3518,1.73,1.72,1.77,1.24,1.22,,,
3519,1.74,1.73,1.78,1.26,1.24,,,
3520,1.74,1.74,1.79,1.28,1.26,,,
3521,1.75,1.74,1.8,1.45,1.27,,,
3522,1.76,1.75,1.8,1.46,1.29,,,
3523,1.77,1.76,1.81,1.47,1.31,,,
3524,1.78,1.77,1.82,1.36,1.33,,,
3525,1.78,1.77,1.83,1.36,1.35,,,
3526,1.79,1.78,1.84,1.38,1.38,,,
3527,1.8,1.79,1.84,1.4,1.53,,,
3528,1.81,1.8,1.85,1.41,1.43,,,
3529,1.82,1.81,1.86,1.43,1.55,,,
3530,1.82,1.82,1.87,1.45,1.44,,,
3531,1.83,1.82,1.88,1.47,1.46,,,
3532,1.84,1.83,1.88,1.49,1.47,,,
3533,1.6,1.84,1.89,1.51,1.49,,,
3534,1.86,1.85,1.9,1.53,1.51,,,
3535,1.87,1.86,1.91,1.54,1.53,,,
3536,1.87,1.86,1.91,1.56,1.55,,,
3537,1.88,1.87,1.92,1.58,1.56,,,
3538,1.89,1.88,1.93,1.59,1.58,,,
3539,1.89,1.88,1.93,1.6,1.59,,,
3540,1.9,1.89,1.94,1.62,1.6,,,
3541,1.9,1.9,1.95,1.63,1.62,,,
3542,1.91,1.9,2.01,1.65,1.63,,,
3543,1.92,1.91,1.96,1.66,1.65,,,
3544,1.92,1.91,1.96,1.67,1.65,,,
3545,1.93,1.92,1.97,1.68,1.67,,,
3546,1.93,1.92,1.97,1.69,1.68,,,
3547,1.94,1.93,1.98,0.87,1.69,,,
3548,1.94,1.93,1.98,1.72,1.7,,,
3549,1.95,1.94,2,0.87,1.72,,,
3550,1.95,1.94,1.98,0.89,1.73,,,
3551,1.96,1.95,2,0.85,1.74,,,
3552,1.96,1.95,2,0.75,1.75,,,
3553,1.97,1.96,2.03,0.77,1.77,,,
3554,1.98,1.97,1.99,0.78,1.79,,,
3555,1.99,1.97,2.02,0.72,1.8,,,
3556,1.99,1.98,1.95,0.71,1.82,,,
3557,2,1.99,2.39,0.69,1.84,,,
3558,2.01,1.99,1.93,0.64,1.86,,,
3559,2.01,2,1.94,0.64,1.88,,,
3560,2.02,2.01,2.36,0.62,1.9,,,
3561,2.02,2.01,1.88,0.63,1.92,,,
3562,2.03,2.02,1.85,0.65,1.94,,,
3563,2.03,2.02,1.83,0.59,1.95,,,
3564,2.04,2.02,1.82,0.6,1.97,,,
3565,2.04,2.03,1.8,0.62,1.99,,,
3566,2.05,2.03,2.11,0.62,2,,,
3567,2.05,2.04,1.76,0.64,2.02,,,
3568,2.05,2.04,1.74,0.65,2.03,,,
3569,2.05,2.04,1.72,0.66,2.04,,,
3570,2.05,2.04,1.7,0.67,1.5,,,
3571,2.06,2.04,1.69,0.78,1.52,,,
3572,2.08,2.05,1.67,0.79,2.09,,,
3573,2.08,2.05,1.66,0.8,1.55,,,
3574,2.06,2.06,1.81,0.89,1.56,,,
3575,2.07,2.07,1.63,0.89,2.11,,,
3576,2.07,2.07,1.92,1.05,2.12,,,
3577,2.07,2.08,1.92,1.22,2.13,,,
3578,2.08,2.12,1.58,1.23,2.15,,,
3579,2.08,2.11,1.56,1.6,2.16,,,
3580,2.09,2.1,1.55,1.61,2.17,,,
3581,2.09,2.11,1.53,1.62,2.18,,,
3582,2.1,2.12,1.52,1.63,2.19,,,
3583,2.11,2.14,1.68,1.65,2.2,,,
3584,2.12,2.23,1.49,2.21,2.22,,,
3585,2.13,2.23,1.49,2.22,2.23,,,
3586,2.17,2.23,1.47,2.23,2.24,,,
3587,2.23,2.23,1.45,2.24,2.25,,,
3588,2.16,2.18,1.44,2.25,2.27,,,
3589,2.17,2.18,1.43,2.27,2.28,,,
3590,2.18,2.19,1.45,2.28,2.29,,,
3591,2.2,2.18,1.41,2.29,2.31,,,
3592,2.21,2.19,1.4,2.3,2.32,,,
3593,2.23,1.7,1.38,2.32,2.36,,,
3594,2.24,1.69,1.37,2.34,4.11,,,
3595,2.23,1.68,1.36,2.35,4.12,,,
3596,2.21,1.68,1.35,5,4.13,,,
3597,2.21,2.02,1.34,2.36,4.14,,,
3598,2.22,2.03,1.34,2.36,4.16,,,
3599,2.23,2.26,1.33,2.37,4.68,,,
3600,2.23,2.25,1.32,2.37,4.19,,,
3601,2.25,1.92,1.32,2.38,4.2,,,
3602,2.25,1.92,1.31,2.39,4.22,,,
3603,2.27,1.91,1.3,2.4,4.24,,,
3604,2.28,1.71,1.3,2.4,4.71,,,
3605,2.28,1.71,1.29,2.41,4.72,,,
3606,2.29,1.71,1.28,2.42,4.73,,,
3607,2.29,1.71,1.28,2.42,4.74,,,
3608,2.3,1.72,1.27,2.43,4.75,,,
3609,2.31,1.72,1.26,2.44,4.76,,,
3610,2.32,1.73,1.26,2.45,4.77,,,
3611,1.75,1.73,1.25,2.46,5,,,
3612,1.75,1.74,1.25,2.47,5,,,
3613,1.76,1.74,1.24,2.48,5,,,
3614,2.36,1.75,1.24,4.38,4.8,,,
3615,2.37,1.76,1.23,4.4,5,,,
3616,2.06,1.76,1.23,4.41,4.82,,,
3617,2.06,1.71,1.22,4.42,5,,,
3618,2.17,1.76,1.22,4.43,5,,,
3619,2.39,1.71,1.22,4.43,5,,,
3620,1.79,1.77,1.22,4.43,5,,,
3621,1.79,1.77,1.22,4.43,5,,,
3622,1.79,1.77,1.22,4.43,4.43,,,
3623,1.79,1.77,1.22,5,5,,,
3624,1.78,1.77,1.22,5,5,,,
3625,1.79,1.77,1.22,5,4.83,,,
3626,1.79,1.77,1.22,5,4.43,,,
3627,1.79,1.77,1.23,5,4.42,,,
3628,2.4,1.78,1.23,5,4.42,,,
3629,2.4,1.78,1.23,5,4.42,,,
3630,2.41,1.78,1.23,5,4.83,,,
3631,2.41,1.79,1.23,5,4.42,,,
3632,2.41,1.8,1.23,5,4.42,,,
3633,2.41,2.08,1.24,0.93,4.43,,,
3634,2.43,2.41,1.24,0.92,5,,,
3635,2.43,1.8,1.25,0.88,5,,,
3636,2.62,1.8,1.28,0.87,5,,,
3637,2.24,1.81,1.26,0.87,5,,,
3638,2.63,1.82,1.26,0.87,5,,,
3639,2.62,1.82,1.26,0.86,5,,,
3640,2.54,2.44,1.26,0.86,0.92,,,
3641,2.62,2.43,1.27,0.87,0.88,,,
3642,2.62,2.44,1.27,0.88,0.87,,,
3643,2.62,2.45,1.29,0.87,0.86,,,
3644,2.62,2.63,1.82,0.86,0.86,,,
3645,2.62,2.63,1.28,0.86,0.86,,,
3646,2.62,2.64,1.29,0.86,0.85,,,
3647,2.62,2.65,1.29,0.86,0.85,,,
3648,2.63,2.55,1.29,0.87,0.85,,,
3649,2.5,2.56,1.64,0.96,0.86,,,
3650,2.64,2.63,1.63,0.95,0.88,,,
3651,2.64,2.64,1.81,0.87,0.86,,,
3652,2.65,2.64,1.75,0.87,0.86,,,
3653,2.65,2.64,1.82,0.87,0.86,,,
3654,2.66,2.64,1.32,0.87,0.86,,,
3655,2.66,2.64,1.33,0.88,0.86,,,
3656,2.66,2.65,1.32,0.87,0.86,,,
3657,2.66,2.65,1.32,0.88,0.95,,,
3658,2.66,2.66,1.33,0.93,5,,,
3659,2.67,2.66,1.34,0.92,0.94,,,
3660,2.67,2.66,2.1,0.93,0.94,,,
3661,2.67,2.66,1.34,0.93,0.94,,,
3662,2.68,2.66,1.33,0.93,0.94,,,
3663,2.72,2.66,1.32,0.94,0.95,,,
3664,5,2.67,1.31,0.94,0.95,,,
3665,2.69,2.67,1.82,0.95,0.96,,,
3666,2.71,2.67,1.81,0.96,0.97,,,
3667,2.7,2.68,1.8,0.97,0.98,,,
3668,2.72,2.68,1.79,0.98,0.99,,,
3669,2.74,2.69,1.79,0.99,0.99,,,
3670,2.74,2.69,1.78,1,1.01,,,
3671,5,2.7,1.77,1.01,1.02,,,
3672,2.75,2.7,1.76,1.02,1.03,,,
3673,2.75,2.71,1.75,1.03,1.04,,,
3674,5,2.71,1.74,1.04,1.06,,,
3675,5,2.72,1.72,1.05,1.07,,,
3676,2.74,2.72,1.72,1.07,1.08,,,
3677,2.78,2.73,1.71,1.08,1.1,,,
3678,2.75,2.73,1.7,1.09,1.1,,,
3679,2.76,2.74,1.69,1.1,1.13,,,
3680,2.77,2.75,1.68,1.11,1.13,,,
3681,2.77,2.75,1.67,1.12,5,,,
3682,5,2.76,1.67,1.14,1.16,,,
3683,5,2.76,1.58,1.15,1.16,,,
3684,5,2.77,1.65,1.16,1.18,,,
3685,5,2.77,1.54,1.17,1.19,,,
3686,5,2.78,1.5,1.19,1.2,,,
3687,5,2.79,1.63,1.2,5,,,
3688,5,2.79,1.52,1.21,5,,,
3689,5,2.82,1.48,1.23,5,,,
3690,5,5,1.61,5,5,,,
3691,5,5,1.62,5,5,,,
3692,5,5,1.63,5,5,,,
3693,5,5,1.63,5,5,,,
3694,5,5,1.63,5,5,,,
3695,5,5,1.63,5,5,,,
3696,5,5,1.63,5,5,,,
3697,5,5,1.63,5,5,,,
3698,5,2.91,1.63,5,5,,,
3699,5,2.91,1.63,5,1.23,,,
3700,5,5,1.63,0.68,1.22,,,
3701,5,2.82,1.63,0.67,1.22,,,
3702,4.78,5,1.64,1.39,1.22,,,
3703,4.77,5,1.65,0.65,1.22,,,
3704,4.14,2.84,1.96,0.64,5,,,
3705,4.14,2.84,2.37,0.64,5,,,
3706,4.16,5,2.37,0.79,5,,,
3707,4.15,5,1.66,0.79,5,,,
3708,4.14,5,2.38,0.76,5,,,
3709,4.14,5,2.38,0.73,5,,,
3710,4.14,5,2.38,0.73,5,,,
3711,4.15,5,2.38,0.62,4.8,,,
3712,4.18,4.79,2.39,0.61,5,,,
3713,4.18,5,2.43,0.6,4.79,,,
3714,4.77,5,2.37,0.61,0.79,,,
3715,4.77,5,2.38,0.6,0.79,,,
3716,4.77,4.79,2.42,0.59,0.75,,,
3717,4.77,4.17,2.41,0.58,0.72,,,
3718,4.77,4.2,2.42,0.58,0.7,,,
3719,4.77,4.95,2.84,0.57,0.76,,,
3720,4.77,4.95,2.85,0.57,0.65,,,
3721,4.78,4.95,2.85,0.58,0.64,,,
3722,5,4.96,2.87,0.56,0.59,,,
3723,1.35,4.24,2.87,0.56,0.58,,,
3724,1.35,5,2.94,0.55,0.57,,,
3725,1.35,4.79,2.95,0.54,0.57,,,
3726,1.36,4.79,5,0.54,0.56,,,
3727,1.38,5,2.97,0.54,0.55,,,
3728,1.36,5,5,0.54,0.55,,,
3729,1.35,5,5,0.54,0.54,,,
3730,1.36,1.38,5,0.54,0.54,,,
3731,1.36,1.37,5,0.54,0.54,,,
3732,1.36,1.37,5,0.54,0.53,,,
3733,1.36,1.37,5,0.54,0.53,,,
3734,1.36,1.45,5,0.54,0.53,,,
3735,1.36,1.38,5,0.54,0.53,,,
3736,1.37,1.41,4.82,0.54,0.53,,,
3737,1.37,1.38,1.45,0.55,0.53,,,
3738,1.39,1.37,4.28,0.57,0.53,,,
3739,1.42,1.37,1.44,0.55,0.56,,,
3740,1.39,1.37,1.43,0.55,0.53,,,
3741,1.38,1.38,1.43,0.56,0.53,,,
3742,1.39,1.38,1.43,0.55,0.53,,,
3743,1.39,1.38,1.44,0.55,0.53,,,
3744,1.39,1.38,1.43,0.55,0.53,,,
3745,1.39,1.38,1.43,0.56,0.54,,,
3746,1.39,1.38,1.44,0.56,0.54,,,
3747,1.39,1.39,1.44,0.57,0.55,,,
3748,1.4,1.39,1.44,0.58,0.56,,,
3749,1.41,1.4,1.44,0.59,0.58,,,
3750,1.41,1.4,1.45,0.61,0.59,,,
3751,1.41,1.41,1.46,0.62,0.6,,,
3752,1.42,1.41,1.47,0.63,0.62,,,
3753,1.43,1.42,1.47,0.65,0.63,,,
3754,1.43,1.42,1.47,0.66,0.64,,,
3755,1.44,1.43,1.47,0.67,0.66,,,
3756,1.44,1.43,1.48,0.68,0.66,,,
3757,1.45,1.43,1.47,0.69,0.67,,,
3758,1.35,1.43,1.48,0.69,0.67,,,
3759,1.35,1.43,1.48,0.69,0.67,,,
3760,1.35,1.44,1.48,0.69,0.67,,,
3761,1.35,1.44,4.17,0.69,0.67,,,
3762,1.36,1.44,4.17,0.7,0.67,,,
3763,1.35,1.44,1.48,0.69,0.68,,,
3764,1.36,1.44,1.49,0.71,0.68,,,
3765,1.36,1.44,4.16,0.71,0.69,,,
3766,1.37,1.44,4.16,0.71,0.7,,,
3767,1.46,1.45,4.16,0.72,0.71,,,
3768,1.39,1.45,4.15,0.73,0.72,,,
3769,1.4,1.46,4.14,0.75,0.73,,,
3770,1.41,1.46,4.14,0.76,0.74,,,
3771,1.41,1.46,4.14,0.78,0.75,,,
3772,1.42,1.47,4.14,0.78,0.77,,,
3773,1.43,1.47,4.13,1.09,0.79,,,
3774,1.44,1.47,4.12,0.81,0.8,,,
3775,1.45,1.48,4.12,1.1,0.81,,,
3776,1.45,1.48,4.12,1.11,1.13,,,
3777,1.46,1.49,4.11,1.11,1.13,,,
3778,1.47,1.51,4.11,1.12,1.14,,,
3779,1.48,1.53,4.1,1.13,1.14,,,
3780,1.5,1.51,4.1,1.14,1.15,,,
3781,1.51,1.53,4.09,1.15,1.15,,,
3782,1.52,1.53,4.08,1.11,1.16,,,
3783,1.54,1.58,4.08,1.13,1.17,,,
3784,1.55,1.57,4.07,1.06,1.18,,,
3785,1.57,1.58,4.06,0.97,1.19,,,
3786,1.59,1.59,4.05,0.99,1.2,,,
3787,1.59,1.59,4.04,1.01,1.21,,,
3788,1.61,1.59,4.04,1.01,1.23,,,
3789,1.62,1.6,4.03,1.04,1.24,,,
3790,1.64,1.61,4.02,0.89,1.25,,,
3791,1.65,1.61,4.02,0.9,1.27,,,
3792,5,1.62,4.01,0.91,1.28,,,
3793,1.7,1.63,4,0.92,1.29,,,
3794,1.7,1.63,3.99,0.93,1.3,,,
3795,5,1.64,3.98,0.62,1.32,,,
3796,1.73,1.64,3.98,0.95,0.97,,,
3797,5,1.65,3.97,0.96,1.34,,,
3798,5,1.66,3.97,0.97,1.36,,,
3799,1.78,5,3.96,0.98,1.37,,,
3800,5,1.67,3.95,0.98,1.22,,,
3801,5,1.75,3.95,1,1.28,,,
3802,1.81,1.78,4.6,1.01,1.28,,,
3803,1.83,1.76,4.59,1.01,1.04,,,
3804,5,1.76,3.92,1.05,1.05,,,
3805,5,1.75,3.92,1.05,1.06,,,
3806,5,1.71,3.91,0.89,1.07,,,
3807,1.91,1.72,3.9,0.87,1.08,,,
3808,1.9,1.73,3.89,1.11,1.1,,,
3809,1.9,1.73,4.53,0.56,1.11,,,
3810,1.92,1.74,4.52,0.56,1.12,,,
3811,1.93,1.74,3.88,0.55,1.13,,,
3812,1.94,1.75,5,0.54,0.59,,,
3813,1.94,1.97,3.24,0.53,0.59,,,
3814,1.94,1.77,3.23,0.53,0.59,,,
3815,1.94,1.77,3.23,0.53,0.58,,,
3816,1.94,3.23,3.23,0.53,0.59,,,
3817,1.94,1.95,3.23,0.53,1.11,,,
3818,1.93,3.22,3.23,0.53,1.11,,,
3819,1.48,3.22,3.23,0.53,0.58,,,
3820,1.93,1.95,3.23,0.52,1.14,,,
3821,1.47,1.95,3.23,0.52,1.14,,,
3822,1.47,1.95,4.52,0.72,1.14,,,
3823,1.46,1.95,5,0.71,1.14,,,
3824,1.46,1.95,3.96,0.64,0.93,,,
3825,1.46,1.95,3.23,0.64,0.93,,,
3826,1.46,1.95,3.23,0.64,0.93,,,
3827,1.45,1.96,3.23,0.64,1.45,,,
3828,1.45,5,3.23,0.62,1.45,,,
3829,1.46,5,3.23,0.62,1.45,,,
3830,1.45,5,3.23,0.62,1.45,,,
3831,1.45,5,3.23,0.62,1.45,,,
3832,1.45,5,3.23,0.61,1.45,,,
3833,1.46,5,3.23,0.6,1.45,,,
3834,1.46,5,3.23,0.62,1.45,,,
3835,1.46,3.28,3.23,0.61,1.46,,,
3836,1.95,3.29,3.23,0.62,1.47,,,
3837,1.47,5,3.23,0.62,1.48,,,
3838,1.96,3.28,3.24,0.6,1.48,,,
3839,1.97,1.98,3.23,0.52,1.5,,,
3840,1.98,5,5,0.51,1.51,,,
3841,1.98,2,5,0.6,1.52,,,
3842,2,2,5,0.51,0.77,,,
3843,2,2,5,0.58,0.53,,,
3844,2,2,3.24,0.52,0.73,,,
3845,2.01,2,3.23,0.52,1.68,,,
3846,2.02,2.01,3.23,0.52,1.58,,,
3847,2.02,2.01,3.23,0.52,1.59,,,
3848,2.62,2.02,3.23,0.52,0.71,,,
3849,5,2.02,5,0.51,0.72,,,
3850,5,2.03,3.22,0.51,1.62,,,
3851,1.59,2.03,3.21,0.51,0.73,,,
3852,5,2.04,3.21,0.51,1.64,,,
3853,5,2.04,3.2,0.51,1.65,,,
3854,1.62,1.64,3.2,0.51,0.72,,,
3855,1.63,1.65,3.2,0.51,1.68,,,
3856,5,1.66,3.2,0.52,1.69,,,
3857,1.64,1.66,3.19,0.52,1.7,,,
3858,1.65,1.68,3.19,0.52,0.69,,,
3859,1.67,1.69,3.18,0.52,0.65,,,
3860,1.68,1.71,3.18,0.53,0.65,,,
3861,1.7,1.72,3.17,0.54,0.67,,,
3862,1.71,1.74,3.17,0.54,0.68,,,
3863,1.73,1.76,3.16,0.55,0.7,,,
3864,1.75,2.11,3.16,0.56,0.71,,,
3865,1.76,1.79,3.15,0.56,0.74,,,
3866,1.78,1.81,3.14,0.57,0.77,,,
3867,1.8,1.83,3.14,0.58,0.71,,,
3868,1.82,2.15,3.13,0.58,5,,,
3869,1.84,1.87,3.12,0.59,0.73,,,
3870,1.86,2.83,3.12,0.6,0.76,,,
3871,2.84,1.91,3.11,0.6,0.76,,,
3872,2.85,1.94,3.1,0.61,2.85,,,
3873,2.86,1.95,3.1,0.62,2.88,,,
3874,2.88,1.97,3.09,0.63,2.88,,,
3875,1.96,1.99,3.08,0.63,2.9,,,
3876,1.98,5,3.08,0.64,2.91,,,
3877,2,5,3.07,0.65,5,,,
3878,2.02,5,3.06,0.65,5,,,
3879,2.04,5,3.05,0.66,5,,,
3880,2.06,5,3.05,0.67,0.84,,,
3881,2.08,5,3.04,0.68,2.97,,,
3882,2.1,5,3.03,0.68,2.99,,,
3883,2.12,3.27,3.02,0.69,3.01,,,
3884,5,3.27,3.02,0.7,5,,,
3885,5,3.27,3.01,0.7,5,,,
3886,5,3.27,3,0.71,5,,,
3887,5,5,3,0.71,5,,,
3888,5,5,3,0.7,3.05,,,
3889,5,5,3.01,0.69,5,,,
3890,5,3.06,3,0.7,5,,,
3891,5,3.06,3,0.7,5,,,
3892,5,3.06,3,0.7,3.05,,,
3893,5,3.06,3,0.7,3.06,,,
3894,5,5,3,0.7,3.05,,,
3895,5,3.06,3,0.7,5,,,
3896,5,5,2.99,0.7,0.85,,,
3897,5,3.08,2.99,0.7,5,,,
3898,5,5,2.98,0.71,0.85,,,
3899,5,5,2.97,0.72,5,,,
3900,5,5,2.97,0.72,4.19,,,
3901,5,5,2.96,0.73,4.19,,,
3902,5,4.01,2.95,0.75,4.19,,,
3903,5,4.01,2.94,0.79,4.2,,,
3904,5,4.01,2.94,0.76,4.2,,,
3905,5,4,2.93,0.8,4.21,,,
3906,5,5,2.93,0.78,4.22,,,
3907,5,5,2.92,0.79,4.22,,,
3908,5,5,2.92,0.78,4.22,,,
3909,5,5,2.92,0.78,0.8,,,
3910,5,5,2.93,0.77,0.8,,,
3911,5,5,2.93,0.77,0.8,,,
3912,5,5,2.93,0.77,0.79,,,
3913,5,5,2.93,0.77,0.79,,,
3914,5,5,2.93,0.77,0.78,,,
3915,5,5,2.93,0.77,0.78,,,
3916,5,5,2.93,0.77,0.78,,,
3917,5,5,3.26,0.76,0.78,,,
3918,5,5,3.26,0.76,0.77,,,
3919,5,5,3.26,0.76,0.78,,,
3920,5,5,3.26,0.76,0.78,,,
3921,5,5,2.94,0.77,0.78,,,
3922,5,5,2.94,0.77,0.78,,,
3923,5,5,3.26,0.77,0.78,,,
3924,5,5,3.26,0.77,0.79,,,
3925,5,5,3.26,0.78,0.79,,,
3926,5,5,3.26,0.79,0.8,,,
3927,5,5,3.25,0.79,0.81,,,
3928,5,5,3.25,0.8,0.82,,,
3929,5,5,3.25,0.81,0.83,,,
3930,5,5,2.9,0.82,0.84,,,
3931,5,5,2.89,0.82,0.85,,,
3932,2.5,5,2.88,0.83,0.85,,,
3933,2.51,5,2.87,0.84,0.87,,,
3934,2.53,5,2.85,0.84,0.88,,,
3935,2.55,5,3.24,0.85,0.9,,,
3936,2.56,5,2.83,0.86,0.88,,,
3937,2.58,5,5,0.87,0.89,,,
3938,2.6,5,2.81,0.88,0.9,,,
3939,2.61,5,2.8,0.89,0.9,,,
3940,2.63,5,5,0.9,0.91,,,
3941,2.64,5,2.78,0.91,0.92,,,
3942,2.65,5,2.76,0.91,0.92,,,
3943,2.65,5,2.76,0.91,0.93,,,
3944,2.65,5,2.76,0.91,0.92,,,
3945,2.64,5,2.76,0.91,0.92,,,
3946,2.65,5,2.76,0.91,0.93,,,
3947,2.66,5,2.76,0.91,0.93,,,
3948,2.71,5,2.76,0.91,0.93,,,
3949,2.71,5,2.77,0.91,0.96,,,
3950,2.66,5,2.77,0.91,0.96,,,
3951,2.71,5,3.24,0.91,0.92,,,
3952,2.65,5,2.77,0.91,0.92,,,
3953,2.65,5,2.77,0.91,0.92,,,
3954,2.66,5,2.77,0.91,0.91,,,
3955,2.65,5,2.77,0.91,0.91,,,
3956,2.64,5,2.77,0.91,0.91,,,
3957,2.64,5,2.77,0.91,0.91,,,
3958,2.64,5,3.23,0.91,0.91,,,
3959,2.64,5,3.23,0.9,0.91,,,
3960,2.64,5,3.23,0.9,0.91,,,
3961,2.64,5,3.23,0.9,0.9,,,
3962,2.64,2.66,3.23,0.89,0.9,,,
3963,2.64,2.66,3.23,0.89,0.9,,,
3964,2.64,2.66,2.79,0.89,0.9,,,
3965,2.65,2.66,3.24,0.78,0.9,,,
3966,2.65,2.68,3.24,0.78,0.9,,,
3967,2.65,2.67,3.24,0.77,0.9,,,
3968,2.65,2.67,3.25,0.77,0.89,,,
3969,5,2.67,3.25,0.77,0.88,,,
3970,2.66,2.66,3.25,0.77,0.88,,,
3971,2.9,2.66,3.25,0.77,0.88,,,
3972,2.91,2.66,3.26,0.86,0.88,,,
3973,2.89,2.66,3.27,0.83,0.77,,,
3974,2.46,2.66,2.73,0.83,0.76,,,
3975,2.46,2.66,3.27,0.83,0.76,,,
3976,2.47,2.66,2.72,0.83,0.77,,,
3977,2.69,2.66,3.84,0.83,0.77,,,
3978,2.89,2.66,2.83,0.83,0.77,,,
3979,2.89,2.66,2.83,0.83,0.77,,,
3980,2.69,2.67,3.27,0.83,0.77,,,
3981,2.9,2.67,2.81,0.84,0.78,,,
3982,2.92,2.67,2.8,0.84,0.78,,,
3983,2.7,2.68,2.79,0.81,0.79,,,
3984,2.7,2.68,3.23,0.81,0.8,,,
3985,2.7,2.69,2.77,0.83,0.81,,,
3986,2.53,2.7,2.75,0.82,0.82,,,
3987,2.53,2.71,3.22,0.83,0.84,,,
3988,2.54,2.71,3.21,0.84,0.85,,,
3989,2.55,2.71,3.2,0.84,0.87,,,
3990,2.55,2.72,3.2,0.85,0.86,,,
3991,2.55,2.71,3.2,0.93,0.86,,,
3992,2.54,2.71,3.2,0.85,0.85,,,
3993,2.55,2.71,3.2,0.84,0.87,,,
3994,2.55,2.72,3.2,0.84,0.87,,,
3995,2.55,2.72,3.2,0.85,0.93,,,
3996,2.55,2.72,3.2,0.87,0.94,,,
3997,2.56,2.72,3.19,0.87,0.94,,,
3998,2.57,2.73,3.19,0.95,0.94,,,
3999,2.57,2.73,3.18,0.96,0.95,,,
4000,2.58,2.73,3.18,0.77,0.96,,,
4001,2.59,2.74,3.17,0.97,0.97,,,
4002,2.59,2.74,2.17,0,0.98,,,
4003,2.6,2.75,2.16,0,0.91,,,
4004,2.61,2.75,2.15,0,1,,,
4005,2.63,2.75,2.13,0,1.01,,,
4006,2.64,2.76,2.12,0,1,,,
4007,2.65,2.76,2.6,0,0.96,,,
4008,2.67,2.77,2.59,0,0.97,,,
4009,2.68,2.77,2.07,0,1.07,,,
4010,2.69,2.78,3.07,0.5,1.09,,,
4011,2.7,2.79,3.06,0.52,0.52,,,
4012,2.72,2.79,2.05,0.53,0.53,,,
4013,2.75,2.8,2.04,0.55,0.54,,,
4014,5,2.8,2.04,0.56,0.56,,,
4015,5,2.81,3,0.58,0.57,,,
4016,5,2.81,2.99,0.59,0.58,,,
4017,5,2.82,2.08,0.61,0.6,,,
4018,2.81,2.83,2.13,0.62,0.62,,,
4019,2.82,2.83,2.12,0.64,0.63,,,
4020,2.83,2.84,2.11,0.66,0.65,,,
4021,3.26,5,2.12,0.67,0.66,,,
4022,4.03,2.85,2.11,0.68,0.68,,,
4023,4.04,5,2.89,0.67,0.69,,,
4024,4.04,5,2.1,0.66,0.71,,,
4025,5,2.86,2.88,0.66,0.72,,,
4026,3.32,5,2.15,0.65,0.73,,,
4027,3.33,5,2.14,0.76,0.75,,,
4028,3.35,5,3.39,0.77,0.76,,,
4029,3.36,2.93,3.37,0.79,0.78,,,
4030,3.37,2.96,3.36,0.83,0.79,,,
4031,3.39,2.9,2.14,0.82,0.81,,,
4032,4.1,5,2.79,0.62,0.82,,,
4033,4.11,5,2.12,0.85,0.84,,,
4034,4.12,5,2.78,0.61,0.85,,,
4035,4.13,5,2.79,0.88,0.87,,,
4036,4.14,5,2.74,0.89,0.88,,,
4037,4.14,5,2.73,0.91,0.9,,,
4038,4.15,5,2.72,0.92,0.92,,,
4039,4.17,5,2.72,0.94,0.93,,,
4040,4.17,5,2.69,0.96,0.95,,,
4041,4.18,5,2.67,0.97,0.96,,,
4042,4.19,5,2.66,0.98,0.98,,,
4043,4.2,5,2.65,1,0.99,,,
4044,4.2,5,2.64,1.02,1.01,,,
4045,4.22,5,2.63,1.03,1.02,,,
4046,4.23,5,2.62,1.04,1.03,,,
4047,4.23,5,2.61,1.06,1.05,,,
4048,3.66,5,2.6,1.07,1.06,,,
4049,3.67,5,2.59,1.08,1.07,,,
4050,4.24,5,2.59,1.08,1.08,,,
4051,4.24,5,2.59,1.08,1.08,,,
4052,4.24,5,2.6,0.55,1.07,,,
4053,4.24,5,2.6,0.55,1.07,,,
4054,4.24,5,2.6,0.55,1.07,,,
4055,4.24,5,2.6,0.54,1.07,,,
4056,4.24,5,2.6,0.54,1.07,,,
4057,4.24,5,2.6,1.08,1.07,,,
4058,4.24,5,2.6,1.08,1.07,,,
4059,4.25,5,2.6,1.09,1.07,,,
4060,4.25,5,3.18,0.53,1.07,,,
4061,4.25,5,2.6,0.53,1.07,,,
4062,4.25,4.25,2.6,0.52,0.58,,,
4063,3.26,4.26,1.98,0.51,0.57,,,
4064,3.25,5,2.02,0.51,1.56,,,
4065,3.26,4.26,2.03,0.51,1.08,,,
4066,3.25,4.26,2.03,0.5,1.08,,,
4067,3.25,4.25,2.61,0.51,1.08,,,
4068,3.25,4.25,1.99,0.51,1.08,,,
4069,3.26,4.25,2.06,0.51,1.56,,,
4070,3.26,4.25,2.06,0.51,1.56,,,
4071,3.26,4.25,2.06,0.51,1.08,,,
